AccountId,ACV_Renewal_Expiry_Date__c,ACV_Renewal_Start_Date__c,Amount,CloseDate,Errors,EXTID__c,Id,Name,Probability,StageName,Type
001Aa00001GhHuTIAV,,,7500,2023-03-31,,006AX000003GBAq,006Aa00000NdahxIAB,OPP_506,0,Closed/Lost,New business
001Aa00001GhHwMIAV,2022-05-30,2021-05-31,3600,2021-05-27,,0062p000015vbMX,006Aa00000NdahyIAB,OPP_54,100,Closed/Won,Renewal
001Aa00001GhHwMIAV,2023-05-30,2022-05-31,3600,2022-05-27,,0062p00001DDBhV,006Aa00000NdahzIAB,OPP_232,0,Closed/Lost,Renewal
001Aa00001GhHwNIAV,,,4690,2021-01-29,,0062p000018eMCI,006Aa00000Ndai0IAB,OPP_116,0,Closed/Lost,New business
001Aa00001GhHwOIAV,,,20000,2025-02-28,,006Sb000007o1Uj,006Aa00000Ndai1IAB,OPP_1063,0,Closed/Canceled,New business
001Aa00001GhHwOIAV,,,1,2024-10-22,,006Sb00000Bsa4z,006Aa00000Ndai2IAB,OPP_1157,0,Closed/Canceled,New business
001Aa00001GhHwPIAV,,,15000,2022-11-28,,0062p00001DCXAF,006Aa00000Ndai3IAB,OPP_223,0,Closed/Canceled,New business
001Aa00001GhHwQIAV,,,25000,2025-04-30,,006Sb00000D7s9I,006Aa00000Ndai4IAB,OPP_1265,0,Closed/Lost,New business
001Aa00001GhHwRIAV,2022-12-27,2021-12-28,4437.56,2021-11-03,,0062p00001GQqD2,006Aa00000Ndai5IAB,OPP_307,100,Closed/Won,Renewal
001Aa00001GhHwRIAV,2023-12-27,2022-12-28,4437.56,2022-11-03,,006AX000003P4Xz,006Aa00000Ndai6IAB,OPP_517,0,Closed/Canceled,Renewal
001Aa00001GhHwSIAV,2022-03-16,2021-03-17,16380,2021-03-26,,0062p000015vbJT,006Aa00000Ndai7IAB,OPP_50,100,Closed/Won,Renewal
001Aa00001GhHwSIAV,2023-03-16,2022-03-17,16380,2022-02-25,,0062p00001DDBlS,006Aa00000Ndai8IAB,OPP_237,100,Closed/Won,Renewal
001Aa00001GhHwSIAV,2024-03-16,2023-03-17,16380,2023-02-25,,006AX000003AsyA,006Aa00000Ndai9IAB,OPP_503,0,Closed/Lost,Renewal
001Aa00001GhHwTIAV,2022-03-07,2021-03-07,2304,2021-03-07,,0062p000015vbJ9,006Aa00000NdaiAIAR,OPP_48,0,Closed/Lost,Renewal
001Aa00001GhHwUIAV,2022-01-31,2021-02-01,7200,2021-01-01,,0062p000015vbHS,006Aa00000NdaiBIAR,OPP_44,100,Closed/Won,Renewal
001Aa00001GhHwUIAV,2023-01-31,2022-02-01,7200,2022-01-01,,0062p00001DDVoC,006Aa00000NdaiCIAR,OPP_266,0,Closed/Lost,Renewal
001Aa00001GhHwVIAV,,,2900,2022-04-05,,006AX0000025sM7,006Aa00000NdaiDIAR,OPP_397,100,Closed/Won,New business
001Aa00001GhHuUIAV,,,0,2022-09-30,,006AX000002wV2F,006Aa00000NdaiEIAR,OPP_485,0,Closed/Canceled,New business
001Aa00001GhHwWIAV,,,1695,2022-04-08,,006AX0000025sPk,006Aa00000NdaiFIAR,OPP_398,100,Closed/Won,New business
001Aa00001GhHwWIAV,,,2500,2022-05-05,,006AX0000029iVx,006Aa00000NdaiGIAR,OPP_417,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,,,3000,2022-05-10,,006AX000002Aq4G,006Aa00000NdaiHIAR,OPP_422,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,,,2500,2022-06-14,,006AX000002LNIo,006Aa00000NdaiIIAR,OPP_440,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,2024-02-28,2023-03-01,6360,2022-12-02,,006AX000003FEUy,006Aa00000NdaiJIAR,OPP_504,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,,2023-02-15,1800,2022-12-02,,006AX000003QnMs,006Aa00000NdaiKIAR,OPP_520,100,Closed/Won,New business
001Aa00001GhHwWIAV,2024-03-30,2023-03-01,3500,2022-12-02,,006AX000003UxFH,006Aa00000NdaiLIAR,OPP_524,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,,,3000,2023-04-24,,006AX000004E31Q,006Aa00000NdaiMIAR,OPP_690,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,,,720,2023-04-24,,006AX000004E324,006Aa00000NdaiNIAR,OPP_691,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,,,12000,2024-03-31,,006AX000004Fb6w,006Aa00000NdaiOIAR,OPP_696,0,Closed/Canceled,Cross-sell
001Aa00001GhHwWIAV,,,1000,2023-06-20,,006AX000004Whdc,006Aa00000NdaiPIAR,OPP_713,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,,,4000,2023-06-20,,006AX000004WhiT,006Aa00000NdaiQIAR,OPP_714,100,Closed/Won,Up-sell
001Aa00001GhHwWIAV,2025-02-28,2024-03-01,4546.67,2024-03-26,,006AX0000066Ffe,006Aa00000NdaiRIAR,OPP_947,100,Closed/Won,Renewal
001Aa00001GhHwXIAV,,,3040,2022-04-20,,006AX0000025sQJ,006Aa00000NdaiSIAR,OPP_399,0,Closed/Lost,New business
001Aa00001GhHwYIAV,,,3200,2024-03-29,,006AX000004V4Em,006Aa00000NdaiTIAR,OPP_710,0,Closed/Canceled,New business
001Aa00001GhHwZIAV,2023-09-21,2022-09-22,2340,2022-09-22,,006AX000002ZeJe,006Aa00000NdaiUIAR,OPP_453,100,Closed/Won,New business
001Aa00001GhHwZIAV,,,4000,2022-09-22,,006AX000002u1da,006Aa00000NdaiVIAR,OPP_481,100,Closed/Won,New business
001Aa00001GhHwZIAV,2025-09-22,2024-09-21,2340,2024-09-05,,006AX000003bKxp,006Aa00000NdaiWIAR,OPP_578,0,Closed/Lost,Renewal
001Aa00001GhHwaIAF,,,2482.4,2022-12-07,,006AX000003fnBG,006Aa00000NdaiXIAR,OPP_599,100,Closed/Won,New business
001Aa00001GhHwaIAF,,,286.24,2023-02-07,,006AX000003zwcb,006Aa00000NdaiYIAR,OPP_653,100,Closed/Won,New business
001Aa00001GhHwaIAF,,,1430,2024-08-07,,006Sb000009EZFH,006Aa00000NdaiZIAR,OPP_1081,100,Closed/Won,Up-sell
001Aa00001GhHwaIAF,2026-03-30,2025-03-31,1990,2025-03-20,,006Sb00000HFdxl,006Aa00000NdaiaIAB,OPP_1372,100,Closed/Won,New business
001Aa00001GhHwbIAF,,,8800,2022-10-13,,006AX000002rMxa,006Aa00000NdaibIAB,OPP_478,100,Closed/Won,New business
001Aa00001GhHwbIAF,,,3200,2023-03-15,,006AX000003urLW,006Aa00000NdaicIAB,OPP_637,100,Closed/Won,New business
001Aa00001GhHwbIAF,,,17600,2023-02-15,,006AX000003usGK,006Aa00000NdaidIAB,OPP_638,100,Closed/Won,New business
001Aa00001GhHwbIAF,2024-03-09,2023-03-10,9480,2023-02-15,,006AX000003usPj,006Aa00000NdaieIAB,OPP_639,100,Closed/Won,New business
001Aa00001GhHwbIAF,2026-03-09,2025-03-10,10356.38,2025-01-09,,006AX000005J07P,006Aa00000NdaifIAB,OPP_856,100,Closed/Won,Renewal
001Aa00001GhHwbIAF,,,15000,2025-06-27,,006AX000005fFYO,006Aa00000NdaigIAB,OPP_907,0,Closed/Canceled,Cross-sell
001Aa00001GhHwbIAF,2024-10-01,2024-09-23,3840,2024-09-23,,006Sb00000AR5Dx,006Aa00000NdaihIAB,OPP_1100,100,Closed/Won,Up-sell
001Aa00001GhHwbIAF,2025-03-09,2024-03-10,10039.19,2024-10-11,,006Sb00000D2iQU,006Aa00000NdaiiIAB,OPP_1242,100,Closed/Won,Renewal
001Aa00001GhHwbIAF,2026-03-09,2025-03-10,15000,2025-06-30,,006Sb00000DhGMz,006Aa00000NdaijIAB,OPP_1293,30,Demonstration,Up-sell
001Aa00001GhHwcIAF,,,10000,2022-08-05,,006AX0000029Q35,006Aa00000NdaikIAB,OPP_416,0,Closed/Canceled,New business
001Aa00001GhHwdIAF,,,2900,2022-05-09,,006AX0000028ceh,006Aa00000NdailIAB,OPP_410,100,Closed/Won,New business
001Aa00001GhHweIAF,,,15340,2023-03-08,,006AX000002L9UU,006Aa00000NdaimIAB,OPP_438,0,Closed/Canceled,New business
001Aa00001GhHwfIAF,,,0,2022-06-30,,006AX0000029t3N,006Aa00000NdainIAB,OPP_418,0,Closed/Canceled,New business
001Aa00001GhHuVIAV,2021-12-31,2021-01-01,19284,2021-01-01,,0062p0000173ZJW,006Aa00000NdaioIAB,OPP_103,100,Closed/Won,Renewal
001Aa00001GhHuVIAV,2022-12-31,2022-01-01,19284,2021-01-01,,0062p00001GQXjy,006Aa00000NdaipIAB,OPP_291,0,Closed/Canceled,Renewal
001Aa00001GhHuVIAV,2022-08-30,2021-09-01,1159,2021-07-19,,0062p00001GQXpL,006Aa00000NdaiqIAB,OPP_294,100,Closed/Won,Renewal
001Aa00001GhHwgIAF,,,20000,2022-06-15,,006AX0000029Q2R,006Aa00000NdairIAB,OPP_414,0,Closed/Lost,New business
001Aa00001GhHwhIAF,,,10000,2022-06-30,,006AX0000029Q2q,006Aa00000NdaisIAB,OPP_415,0,Closed/Lost,New business
001Aa00001GhHwiIAF,,,0,2022-06-30,,006AX000002Afs8,006Aa00000NdaitIAB,OPP_421,0,Closed/Lost,New business
001Aa00001GhHwjIAF,,,1,2022-09-30,,006AX000002CfZ2,006Aa00000NdaiuIAB,OPP_425,0,Closed/Canceled,New business
001Aa00001GhHwkIAF,,,5000,2023-01-30,,006AX000002FEen,006Aa00000NdaivIAB,OPP_427,0,Closed/Canceled,New business
001Aa00001GhHwlIAF,,,3000,2022-06-30,,006AX000002G3VL,006Aa00000NdaiwIAB,OPP_429,0,Closed/Lost,New business
001Aa00001GhHwmIAF,,,15000,2022-06-30,,006AX000002JKRd,006Aa00000NdaixIAB,OPP_436,0,Closed/Lost,New business
001Aa00001GhHwmIAF,,,0,2024-12-30,,006AX000005iAm8,006Aa00000NdaiyIAB,OPP_909,0,Closed/Lost,New business
001Aa00001GhHwnIAF,,,1,2022-07-30,,006AX000002L9jj,006Aa00000NdaizIAB,OPP_439,0,Closed/Canceled,New business
001Aa00001GhHwoIAF,,,12500,2022-11-04,,006AX000003HWDJ,006Aa00000Ndaj0IAB,OPP_507,100,Closed/Won,New business
001Aa00001GhHwoIAF,2024-12-15,2023-12-16,14810,2022-12-16,,006AX000003Zbs9,006Aa00000Ndaj1IAB,OPP_552,100,Closed/Won,Renewal
001Aa00001GhHwoIAF,2023-12-15,2022-12-16,14810,2022-12-16,,006AX000003a5k0,006Aa00000Ndaj2IAB,OPP_555,100,Closed/Won,New business
001Aa00001GhHwoIAF,,,10190,2022-12-16,,006AX000003a5lI,006Aa00000Ndaj3IAB,OPP_556,100,Closed/Won,New business
001Aa00001GhHwoIAF,,,3384,2023-06-09,,006AX000004OiRf,006Aa00000Ndaj4IAB,OPP_704,100,Closed/Won,Up-sell
001Aa00001GhHwoIAF,,,2362.5,2023-06-09,,006AX000004Tdlg,006Aa00000Ndaj5IAB,OPP_707,0,Closed/Canceled,Up-sell
001Aa00001GhHwoIAF,2025-12-15,2024-12-16,14810,2024-11-04,,006AX000005IxWE,006Aa00000Ndaj6IAB,OPP_830,100,Closed/Won,Renewal
001Aa00001GhHwoIAF,2026-12-15,2025-12-16,14810,2025-11-04,,006Sb00000D2ptN,006Aa00000Ndaj7IAB,OPP_1253,60,Proposal,Renewal
001Aa00001GhHwpIAF,2023-10-14,2022-10-15,2340,2022-10-17,,006AX000002Mizo,006Aa00000Ndaj8IAB,OPP_442,100,Closed/Won,New business
001Aa00001GhHwpIAF,2023-01-31,2022-11-01,17070,2022-10-17,,006AX0000036HRN,006Aa00000Ndaj9IAB,OPP_493,100,Closed/Won,New business
001Aa00001GhHwpIAF,2024-10-14,2023-10-13,2706.3,2022-10-17,,006AX000003bK2d,006Aa00000NdajAIAR,OPP_568,100,Closed/Won,Renewal
001Aa00001GhHwpIAF,2025-10-14,2024-10-13,2706.3,2024-07-29,,006AX000003bK5T,006Aa00000NdajBIAR,OPP_569,100,Closed/Won,Renewal
001Aa00001GhHwpIAF,2026-10-14,2025-10-13,2706.3,2025-07-29,,006Sb00000D2jj7,006Aa00000NdajCIAR,OPP_1245,60,Proposal,Renewal
001Aa00001GhHuWIAV,2022-03-31,2021-04-01,4340,2021-03-25,,0062p000015vbGF,006Aa00000NdajDIAR,OPP_40,100,Closed/Won,Renewal
001Aa00001GhHuWIAV,2023-03-31,2022-04-01,4340,2021-03-25,,0062p00001GT51b,006Aa00000NdajEIAR,OPP_319,0,Closed/Lost,Renewal
001Aa00001GhHwqIAF,2023-08-31,2022-09-01,5382,2022-08-31,,006AX000002pGKy,006Aa00000NdajFIAR,OPP_466,100,Closed/Won,New business
001Aa00001GhHwqIAF,2024-08-31,2023-09-01,5382,2022-08-31,,006AX000002pGMQ,006Aa00000NdajGIAR,OPP_467,100,Closed/Won,Renewal
001Aa00001GhHwqIAF,2023-08-31,2022-09-01,8568,2022-08-31,,006AX000002pGN4,006Aa00000NdajHIAR,OPP_468,100,Closed/Won,New business
001Aa00001GhHwqIAF,2023-08-31,2022-09-01,19400,2022-08-31,,006AX000002pGOM,006Aa00000NdajIIAR,OPP_469,100,Closed/Won,New business
001Aa00001GhHwqIAF,2023-08-31,2022-09-01,14400,2022-08-31,,006AX000002pGP5,006Aa00000NdajJIAR,OPP_470,100,Closed/Won,New business
001Aa00001GgttiIAB,,,7312,2024-09-27,,006Sb000008me9p,006Aa00000NdajKIAR,OPP_1078,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,,,4360,2025-03-05,,006Sb00000BpXq3,006Aa00000NdajLIAR,OPP_1155,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,,,1580,2024-12-04,,006Sb00000Cl8Pp,006Aa00000NdajMIAR,OPP_1211,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,2026-10-31,2025-11-01,4560,2025-10-21,,006Sb00000DOO8A,006Aa00000NdajNIAR,OPP_1279,90,Closing,Renewal
001Aa00001GgttiIAB,,,1900,2024-12-06,,006Sb00000DOaZ8,006Aa00000NdajOIAR,OPP_1282,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,2026-07-01,2025-07-01,2340,2025-06-17,,006Sb00000DOitF,006Aa00000NdajPIAR,OPP_1284,90,Closing,Renewal
001Aa00001GgttiIAB,,,6624,2025-04-04,,006Sb00000GgY8v,006Aa00000NdajQIAR,OPP_1354,100,Closed/Won,Up-sell
001Aa00001GgttjIAB,,,3800,2023-06-29,,006AX000004ZSIv,006Aa00000NdajRIAR,OPP_726,100,Closed/Won,Cross-sell
001Aa00001GgttjIAB,2024-07-16,2023-07-17,4680,2023-06-29,,006AX000004ZSRB,006Aa00000NdajSIAR,OPP_727,100,Closed/Won,Cross-sell
001Aa00001GgttjIAB,,,3800,2023-06-29,,006AX000004ZSXJ,006Aa00000NdajTIAR,OPP_728,100,Closed/Won,Cross-sell
001Aa00001GgttjIAB,2025-07-16,2024-07-17,4680,2024-09-06,,006Sb000009sCdJ,006Aa00000NdajUIAR,OPP_1084,0,Closed/Canceled,Renewal
001Aa00001GhHubIAF,,,17820,2022-05-30,,0062p000016vOab,006Aa00000NdajVIAR,OPP_81,100,Closed/Won,Up-sell
001Aa00001GhHubIAF,2021-12-31,2021-01-01,20879.5,2021-01-01,,0062p000018eBCH,006Aa00000NdajWIAR,OPP_115,100,Closed/Won,Renewal
001Aa00001GhHubIAF,2022-12-31,2022-01-01,21190.2,2021-12-01,,0062p00001DDBlN,006Aa00000NdajXIAR,OPP_236,100,Closed/Won,Renewal
001Aa00001GhHubIAF,2023-12-31,2023-01-01,21933.8,2023-01-04,,006AX000003awpi,006Aa00000NdajYIAR,OPP_560,100,Closed/Won,Renewal
001Aa00001GhHubIAF,,,5000,2023-09-26,,006AX000004csee,006Aa00000NdajZIAR,OPP_731,100,Closed/Won,Up-sell
001Aa00001GhHubIAF,,,3000,2023-09-26,,006AX000004ekUL,006Aa00000NdajaIAB,OPP_734,100,Closed/Won,Up-sell
001Aa00001GhHubIAF,2025-11-03,2024-11-04,20000,2024-10-31,,006AX00000548Th,006Aa00000NdajbIAB,OPP_793,0,Closed/Canceled,New business
001Aa00001GhHubIAF,2024-12-31,2024-01-01,22591.81,2024-01-23,,006AX0000060iHp,006Aa00000NdajcIAB,OPP_936,100,Closed/Won,Renewal
001Aa00001GhHubIAF,2025-12-31,2025-01-01,22591.81,2024-10-18,,006Sb00000D1udN,006Aa00000NdajdIAB,OPP_1221,0,Closed/Canceled,Renewal
001Aa00001GgttkIAB,,,7850,2023-09-11,,006AX000004fyBI,006Aa00000NdajeIAB,OPP_743,0,Closed/Lost,New business
001Aa00001GgttlIAB,,,180,2023-09-05,,006AX000004n62q,006Aa00000NdajfIAB,OPP_769,100,Closed/Won,New business
001Aa00001GgttmIAB,,,10500,2023-10-31,,006AX000004wiHG,006Aa00000NdajgIAB,OPP_776,0,Closed/Lost,New business
001Aa00001GgttmIAB,,,6500,2023-10-31,,006AX000004wjwn,006Aa00000NdajhIAB,OPP_777,0,Closed/Lost,New business
001Aa00001GgttnIAB,2024-12-12,2023-12-13,5400,2023-12-13,,006AX0000050f3X,006Aa00000NdajiIAB,OPP_785,100,Closed/Won,New business
001Aa00001GgttnIAB,,,6000,2023-12-13,,006AX000005kxpW,006Aa00000NdajjIAB,OPP_911,100,Closed/Won,New business
001Aa00001GgttnIAB,2024-10-30,2024-09-27,1000,2025-03-12,,006Sb000007btKs,006Aa00000NdajkIAB,OPP_1057,0,Closed/Canceled,Up-sell
001Aa00001GgttnIAB,2025-12-13,2024-12-14,5476.62,2024-12-12,,006Sb00000D4bUX,006Aa00000NdajlIAB,OPP_1262,100,Closed/Won,Renewal
001Aa00001GgttnIAB,2026-12-13,2025-12-14,5476,2025-12-14,,006Sb00000DOCOl,006Aa00000NdajmIAB,OPP_1277,0,Closed/Lost,Renewal
001Aa00001GgttoIAB,,,15000,2025-06-27,,006AX0000058AnK,006Aa00000NdajnIAB,OPP_804,25,Needs Analysis,New business
001Aa00001GgttoIAB,,,10000,2025-06-27,,006AX0000068Q91,006Aa00000NdajoIAB,OPP_974,0,Closed/Canceled,New business
001Aa00001GgttpIAB,,,5000,2025-03-28,,006AX00000586mu,006Aa00000NdajpIAB,OPP_802,0,Closed/Canceled,New business
001Aa00001GgttqIAB,,,5250,2023-12-31,,006AX000005FyhU,006Aa00000NdajqIAB,OPP_823,0,Closed/Canceled,New business
001Aa00001GgttrIAB,,,5000,2023-12-29,,006AX000005HVRE,006Aa00000NdajrIAB,OPP_825,0,Closed/Canceled,New business
001Aa00001GgttsIAB,,,30000,2024-07-01,,006AX0000068PQ9,006Aa00000NdajsIAB,OPP_970,0,Closed/Canceled,New business
001Aa00001GgtttIAB,,,15000,2024-10-02,,006AX000005IqjE,006Aa00000NdajtIAB,OPP_827,0,Closed/Canceled,New business
001Aa00001GhHucIAF,2021-12-31,2021-01-01,8304,2021-01-01,,0062p000015vbG7,006Aa00000NdajuIAB,OPP_39,0,Closed/Lost,Renewal
001Aa00001GgttuIAB,,,10000,2023-11-30,,006AX000004gDXr,006Aa00000NdajvIAB,OPP_744,0,Closed/Canceled,New business
001Aa00001GgttuIAB,,,5000,2023-11-30,,006AX000004gVNb,006Aa00000NdajwIAB,OPP_745,0,Closed/Canceled,New business
001Aa00001GgttvIAB,,,48000,2025-05-30,,006AX000004hDjh,006Aa00000NdajxIAB,OPP_755,0,Closed/Canceled,New business
001Aa00001GgttvIAB,,,15000,2025-03-28,,006AX000004iYta,006Aa00000NdajyIAB,OPP_758,0,Closed/Canceled,New business
001Aa00001GgttwIAB,,,1200,2024-03-31,,006AX000004h7pw,006Aa00000NdajzIAB,OPP_752,0,Closed/Canceled,New business
001Aa00001GgttwIAB,,,2940,2024-12-31,,006AX000004h8Bi,006Aa00000Ndak0IAB,OPP_753,0,Closed/Canceled,New business
001Aa00001GgttwIAB,,,4300,2024-12-31,,006AX000004h8N2,006Aa00000Ndak1IAB,OPP_754,0,Closed/Canceled,New business
001Aa00001GgttxIAB,,,178,2023-08-01,,006AX000004gmul,006Aa00000Ndak2IAB,OPP_751,100,Closed/Won,New business
001Aa00001GgttxIAB,,,178,2023-09-15,,006AX0000050f88,006Aa00000Ndak3IAB,OPP_786,100,Closed/Won,New business
001Aa00001GgttyIAB,,,5000,2024-04-01,,006AX0000058A6D,006Aa00000Ndak4IAB,OPP_803,0,Closed/Canceled,New business
001Aa00001GgttzIAB,,,5000,2023-11-30,,006AX000005Ql0q,006Aa00000Ndak5IAB,OPP_871,0,Closed/Lost,New business
001Aa00001GhHxVIAV,,,2000,2023-12-31,,006AX000005S87Q,006Aa00000Ndak6IAB,OPP_874,0,Closed/Canceled,New business
001Aa00001GhHxWIAV,,,5000,2025-01-31,,006AX000005TnyF,006Aa00000Ndak7IAB,OPP_877,0,Closed/Canceled,New business
001Aa00001GhHxXIAV,,,12000,2024-01-01,,006AX000005UyrH,006Aa00000Ndak8IAB,OPP_884,0,Closed/Lost,New business
001Aa00001GhHxXIAV,,,6660,2024-11-04,,006Sb00000B6AZR,006Aa00000Ndak9IAB,OPP_1137,100,Closed/Won,New business
001Aa00001GhHxXIAV,,,10300,2024-11-04,,006Sb00000CHIpe,006Aa00000NdakAIAR,OPP_1170,100,Closed/Won,New business
001Aa00001GhHxXIAV,,,5800,2024-11-04,,006Sb00000CHKpp,006Aa00000NdakBIAR,OPP_1171,100,Closed/Won,New business
001Aa00001GhHxXIAV,,,7000,2024-11-04,,006Sb00000CHLXN,006Aa00000NdakCIAR,OPP_1172,100,Closed/Won,New business
001Aa00001GhHxXIAV,,,5800,2025-11-04,,006Sb00000D2rgg,006Aa00000NdakDIAR,OPP_1259,60,Proposal,New business
001Aa00001GhHxXIAV,,,6660,2025-11-04,,006Sb00000D2t2X,006Aa00000NdakEIAR,OPP_1261,70,Negociation,Renewal
001Aa00001GhHxYIAV,,,12000,2023-11-30,,006AX000005VCpv,006Aa00000NdakFIAR,OPP_886,0,Closed/Lost,New business
001Aa00001GhHudIAF,2022-06-25,2021-06-26,60362,2021-05-24,,0062p000015vvto,006Aa00000NdakGIAR,OPP_62,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2023-06-25,2022-06-26,60362,2021-05-24,,0062p00001DAkyu,006Aa00000NdakHIAR,OPP_198,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2024-06-25,2023-06-26,60362,2021-05-24,,0062p00001DAkz4,006Aa00000NdakIIAR,OPP_199,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2025-06-25,2024-06-26,60362,2021-05-24,,0062p00001DAkz9,006Aa00000NdakJIAR,OPP_200,100,Closed/Won,Renewal
001Aa00001GhHudIAF,,,6625,2024-09-24,,006Sb000004rhkT,006Aa00000NdakKIAR,OPP_1009,100,Closed/Won,Cross-sell
001Aa00001GhHudIAF,2026-06-25,2025-06-26,67758.17,2025-02-25,,006Sb00000ASJ5B,006Aa00000NdakLIAR,OPP_1120,100,Closed/Won,New business
001Aa00001GhHudIAF,2026-06-25,2025-06-26,79531.23,2025-02-25,,006Sb00000D2ODX,006Aa00000NdakMIAR,OPP_1227,100,Closed/Won,New business
001Aa00001GhHudIAF,2027-06-25,2026-06-26,60922.53,2025-02-25,,006Sb00000D2QII,006Aa00000NdakNIAR,OPP_1229,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2027-06-25,2026-06-26,79531.23,2025-02-25,,006Sb00000D2VlE,006Aa00000NdakOIAR,OPP_1232,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2029-06-25,2028-06-26,54153.36,2025-02-25,,006Sb00000F5Tjv,006Aa00000NdakPIAR,OPP_1328,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2028-06-25,2027-06-26,57537.94,2025-02-25,,006Sb00000F5Uo2,006Aa00000NdakQIAR,OPP_1329,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2028-06-25,2027-06-26,79531.23,2025-02-25,,006Sb00000F5XM5,006Aa00000NdakRIAR,OPP_1330,100,Closed/Won,Renewal
001Aa00001GhHudIAF,2029-06-25,2028-06-26,79531.23,2025-02-25,,006Sb00000F5XSX,006Aa00000NdakSIAR,OPP_1331,100,Closed/Won,Renewal
001Aa00001GhHxZIAV,,,5000,2025-06-27,,006AX000005ZR1R,006Aa00000NdakTIAR,OPP_896,0,Closed/Canceled,New business
001Aa00001GhHxaIAF,,,5000,2025-07-31,,006AX000005ZSQM,006Aa00000NdakUIAR,OPP_897,0,Closed/Canceled,New business
001Aa00001GhHxbIAF,,,7000,2025-06-27,,006AX000005a473,006Aa00000NdakVIAR,OPP_900,0,Closed/Canceled,New business
001Aa00001GhHxcIAF,,,150,2023-12-31,,006AX000005eVLV,006Aa00000NdakWIAR,OPP_905,0,Closed/Canceled,New business
001Aa00001GhHxdIAF,,,0,2024-04-30,,006AX000005fBow,006Aa00000NdakXIAR,OPP_906,0,Closed/Canceled,New business
001Aa00001GhHxeIAF,,,7000,2025-07-31,,006AX000005g9Yq,006Aa00000NdakYIAR,OPP_908,0,Closed/Canceled,New business
001Aa00001GhHxfIAF,,,15000,2025-03-28,,006AX000005xGL6,006Aa00000NdakZIAR,OPP_929,0,Closed/Canceled,New business
001Aa00001GhHxgIAF,2025-01-29,2024-01-30,2160,2024-01-30,,006AX000005z9O5,006Aa00000NdakaIAB,OPP_932,100,Closed/Won,New business
001Aa00001GhHxgIAF,2026-01-30,2025-02-03,2246,2025-02-20,,006Sb00000EgLBG,006Aa00000NdakbIAB,OPP_1313,0,Closed/Canceled,Renewal
001Aa00001GhHxhIAF,2024-03-20,2024-01-10,4800,2024-01-10,,006AX000005zDR7,006Aa00000NdakcIAB,OPP_933,100,Closed/Won,New business
001Aa00001GhHxhIAF,2025-01-09,2024-01-10,5400,2024-01-10,,006AX000005zEq1,006Aa00000NdakdIAB,OPP_934,100,Closed/Won,New business
001Aa00001GhHxhIAF,2024-04-29,2024-04-24,1800,2024-04-24,,006Sb000005gBDy,006Aa00000NdakeIAB,OPP_1020,100,Closed/Won,Up-sell
001Aa00001GhHxhIAF,2025-04-23,2024-04-24,480,2024-04-24,,006Sb000005gN70,006Aa00000NdakfIAB,OPP_1021,100,Closed/Won,Up-sell
001Aa00001GhHxhIAF,2026-01-20,2025-01-21,960,2025-01-21,,006Sb00000CozcU,006Aa00000NdakgIAB,OPP_1215,100,Closed/Won,Up-sell
001Aa00001GhHxhIAF,2025-01-31,2025-01-22,1200,2025-01-21,,006Sb00000Dpq0M,006Aa00000NdakhIAB,OPP_1295,100,Closed/Won,Up-sell
001Aa00001GhHxhIAF,2026-01-20,2025-01-21,3220,2025-01-21,,006Sb00000DpxzV,006Aa00000NdakiIAB,OPP_1296,100,Closed/Won,Renewal
001Aa00001GhHxiIAF,2026-02-23,2025-02-24,13890,2025-02-14,,006Sb00000EaqZV,006Aa00000NdakjIAB,OPP_1311,100,Closed/Won,New business
001Aa00001GhHueIAF,,,20000,2022-12-16,,006AX0000029Orz,006Aa00000NdakkIAB,OPP_412,0,Closed/Canceled,New business
001Aa00001GhHxjIAF,,,22000,2024-06-28,,006AX00000606UH,006Aa00000NdaklIAB,OPP_935,0,Closed/Canceled,New business
001Aa00001GhHxjIAF,,,22000,2026-06-30,,006Sb0000077mzy,006Aa00000NdakmIAB,OPP_1046,30,Demonstration,New business
001Aa00001GhHxkIAF,,,8000,2024-02-29,,006AX0000063nDG,006Aa00000NdaknIAB,OPP_941,0,Closed/Lost,New business
001Aa00001GhHxlIAF,,,37000,2025-05-14,,006AX0000066NKO,006Aa00000NdakoIAB,OPP_951,20,Needs Analysis,New business
